wbgeometry_uid,year,sat,ee_source,ee_reductionscale,ee_nightlights_sum,Perimeter,Name,Area,Rules,Component,AreaDirec,Regions,VertexCou,wbgeometry_name,iso3c
114,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,46001,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,45408,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,48015,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,46897,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,45245,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,49254,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,46326,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,50303,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,47227,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,51763,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,52959,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
114,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,49207,426330.8048,"Hong Kong (SAR, China)",895964940.6,Name it as a regular Chinese province,6,0,EAP,414,"Hong Kong (SAR, China)",HKG
115,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6881925,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8017279,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7240184,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8153472,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7011234,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8207421,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7501165,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6172701,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6140826,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7040207,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6638759,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6722837,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6637180,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7294199,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6770472,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8138328,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7633102,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8034817,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7829340,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,11445221,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8498263,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
115,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,9323345,9615349.33,France,4.93e+11,None,21,0,Other,4771,France,FRA
116,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,283754,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,340052,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,296057,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,316165,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,302617,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,341979,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,278708,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,237266,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,245094,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,317016,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,266898,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,273115,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,260846,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,287820,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,253939,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,318666,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,270900,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,298721,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,296287,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,422317,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,359248,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
116,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,401910,11869505.13,New Zealand,2.64e+11,None,23,0,Other,4679,New Zealand,NZL
117,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
117,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,19236.62987,Tokelau (NZ),3447335.95,Name in italic,2,0,Other,20,Tokelau (NZ),TKL
118,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,7,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,5,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,6,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,3,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,3,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,3,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,2,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
118,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11830.52391,Midway Islands (US),3223015.471,Name in italic,2,0,Other,13,Midway Islands (US),UMI
119,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,61,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,89,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,68,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,73,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,70,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,69,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,46,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,39,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,8,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,12,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
119,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,11207.43287,Johnston Atoll (US),1987716.44,Name in italic,3,0,Other,18,Johnston Atoll (US),UMI
12,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22455,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,31920,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,25822,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,35278,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,26108,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,39048,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,18317,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27296,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,25886,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,26664,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22812,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,19616,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,16451,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,21565,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,14827,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27403,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,13238,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27378,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27311,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,47976,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,40698,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
12,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,44371,2211278.834,Uganda,1.98e+11,None,1,1,AFR,574,Uganda,UGA
120,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
120,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
120,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
120,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
120,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
120,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,0,1650667.833,French Southern and Antarctic Lands (Fr.),-7664064787.0,Name in italic,20,0,Other,530,French Southern and Antarctic Lands (Fr.),ATF
